# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Fahrenheit,%,Miles/hour,Degrees
WBB,09/08/2019 10:13 MDT,68.99,40.52,8.88,101.8
WBB,09/08/2019 10:14 MDT,68.67,41.46,15.88,74.15
WBB,09/08/2019 10:15 MDT,68.31,42.24,17.81,71
WBB,09/08/2019 10:16 MDT,68.14,41.2,17.16,65.61
WBB,09/08/2019 10:17 MDT,68.14,41.85,15.95,84.3
WBB,09/08/2019 10:18 MDT,68.16,42.27,12.86,64.07
WBB,09/08/2019 10:19 MDT,68.09,43.12,13.04,77.67
WBB,09/08/2019 10:20 MDT,67.86,44.01,13.87,71.88
WBB,09/08/2019 10:21 MDT,67.73,43.64,12.46,65.68
WBB,09/08/2019 10:22 MDT,67.71,43.57,14.5,64.92
WBB,09/08/2019 10:23 MDT,67.68,43.37,12.62,68.37
WBB,09/08/2019 10:24 MDT,67.69,43.09,13.44,75.24
WBB,09/08/2019 10:25 MDT,67.86,41.74,15.21,63.18
WBB,09/08/2019 10:26 MDT,68.18,39.92,13.78,72.59
WBB,09/08/2019 10:27 MDT,68.43,40.53,14.32,61.54
WBB,09/08/2019 10:28 MDT,68.29,42.13,7.67,79.05
WBB,09/08/2019 10:29 MDT,68.16,42.41,11.7,61.98
WBB,09/08/2019 10:30 MDT,67.91,42.14,15.05,67.44
WBB,09/08/2019 10:31 MDT,67.73,42.41,16.64,72.11
WBB,09/08/2019 10:32 MDT,67.71,41.13,18.95,64.81
WBB,09/08/2019 10:33 MDT,67.73,41.95,18.5,74.16
WBB,09/08/2019 10:34 MDT,67.51,42.27,16.98,61.37
WBB,09/08/2019 10:35 MDT,67.44,42.73,14.29,63.43
WBB,09/08/2019 10:36 MDT,67.42,42.44,13.49,75.65
WBB,09/08/2019 10:37 MDT,67.48,42.37,10.76,75.12
WBB,09/08/2019 10:38 MDT,67.66,42.36,11.5,95.5
WBB,09/08/2019 10:39 MDT,67.71,42.75,15.55,80.1
WBB,09/08/2019 10:40 MDT,67.64,43.03,13.58,69.14
WBB,09/08/2019 10:41 MDT,67.48,43.84,13.42,73.99
WBB,09/08/2019 10:42 MDT,67.33,43.42,20.49,66.48
WBB,09/08/2019 10:43 MDT,67.14,44.04,15.19,62.65
WBB,09/08/2019 10:44 MDT,67.14,43.88,17.67,56.87
WBB,09/08/2019 10:45 MDT,67.1,44.18,17.22,59.05
WBB,09/08/2019 10:46 MDT,67.26,43.44,20.98,57.4
WBB,09/08/2019 10:47 MDT,67.37,43.15,18.99,60.59
WBB,09/08/2019 10:48 MDT,67.57,43.31,15.84,51.27
WBB,09/08/2019 10:49 MDT,67.62,43.46,12.84,56.41
WBB,09/08/2019 10:50 MDT,67.78,43.32,14.36,71.07
WBB,09/08/2019 10:51 MDT,68.04,43.66,8.23,81.7
WBB,09/08/2019 10:52 MDT,68.18,43.76,10.71,76.86
WBB,09/08/2019 10:53 MDT,68.09,44.51,12.26,73.3
WBB,09/08/2019 10:54 MDT,67.98,44.49,16.4,70.26
WBB,09/08/2019 10:55 MDT,67.84,45.62,12.37,71.65
WBB,09/08/2019 10:56 MDT,67.75,45.34,10.94,68.99
WBB,09/08/2019 10:57 MDT,67.66,45.75,10.83,61.59
WBB,09/08/2019 10:58 MDT,67.62,45.98,14.05,71.42
WBB,09/08/2019 10:59 MDT,67.73,44.33,16.08,63.31
WBB,09/08/2019 11:00 MDT,67.73,44.83,10.92,67.7
WBB,09/08/2019 11:01 MDT,67.8,44.94,11.1,65.22
WBB,09/08/2019 11:02 MDT,67.8,45.22,10.4,69.83
WBB,09/08/2019 11:03 MDT,67.95,44.55,11.92,65.36
WBB,09/08/2019 11:04 MDT,68.11,43.32,10.13,75.06
WBB,09/08/2019 11:05 MDT,68.43,43.14,9.98,65.4
WBB,09/08/2019 11:06 MDT,68.68,43.23,8.25,62.46
WBB,09/08/2019 11:07 MDT,68.85,42.87,9.73,83.5
WBB,09/08/2019 11:08 MDT,69.19,43.32,6.93,90.2
WBB,09/08/2019 11:09 MDT,69.67,42.88,11.54,73.99
WBB,09/08/2019 11:10 MDT,69.73,42.78,11.41,83.4
WBB,09/08/2019 11:11 MDT,69.94,42.92,7.72,65.24
WBB,09/08/2019 11:12 MDT,70.27,42.47,7.43,74.94
WBB,09/08/2019 11:13 MDT,70.59,41.06,8.14,63.78
WBB,09/08/2019 11:14 MDT,70.9,40.72,4.63,52.93
WBB,09/08/2019 11:15 MDT,71.47,39.17,8.77,86.9
WBB,09/08/2019 11:16 MDT,71.58,39.74,13.76,82
WBB,09/08/2019 11:17 MDT,71.65,39.19,9.66,61.41
WBB,09/08/2019 11:18 MDT,71.91,38.7,5.48,47.71
WBB,09/08/2019 11:19 MDT,72.23,39.1,8.52,69.03
WBB,09/08/2019 11:20 MDT,71.92,39.53,13.29,73.38
WBB,09/08/2019 11:21 MDT,71.62,38.76,12.57,80.1
WBB,09/08/2019 11:22 MDT,71.55,38.2,9.57,76.79
WBB,09/08/2019 11:23 MDT,71.73,37.31,11.18,79.11
WBB,09/08/2019 11:24 MDT,71.74,37.9,11.36,76.41
WBB,09/08/2019 11:25 MDT,71.78,37.68,9.15,78.14
WBB,09/08/2019 11:26 MDT,72.18,38.39,7.92,83.3
WBB,09/08/2019 11:27 MDT,72.63,37.06,8.46,89.5
WBB,09/08/2019 11:28 MDT,72.72,36.92,9.93,109
WBB,09/08/2019 11:29 MDT,72.86,35.68,10.58,109.2
WBB,09/08/2019 11:30 MDT,72.75,35.05,8.95,114.6
WBB,09/08/2019 11:31 MDT,72.14,35.7,7.45,121.5
WBB,09/08/2019 11:32 MDT,71.78,36.2,7.54,129
WBB,09/08/2019 11:33 MDT,71.47,36.88,7.38,95.9
WBB,09/08/2019 11:34 MDT,71.53,37.37,6.29,95
WBB,09/08/2019 11:35 MDT,71.67,37.34,7.05,90.2
WBB,09/08/2019 11:36 MDT,71.89,37.67,6.22,104.9
WBB,09/08/2019 11:37 MDT,72.32,37.51,8.3,109.9
WBB,09/08/2019 11:38 MDT,72.84,36.84,7,99.9
WBB,09/08/2019 11:39 MDT,73.27,36.36,8.21,78.77
WBB,09/08/2019 11:40 MDT,73.22,36.23,6.93,92.2
WBB,09/08/2019 11:41 MDT,73.33,35.58,8.55,85.8
WBB,09/08/2019 11:42 MDT,73.67,35.57,5.14,116.9
WBB,09/08/2019 11:43 MDT,74.08,35.16,4.27,124.6
WBB,09/08/2019 11:44 MDT,74.08,34.65,9.01,113
WBB,09/08/2019 11:45 MDT,73.62,34.89,6.55,112.1
WBB,09/08/2019 11:46 MDT,73.63,35.96,4.88,133.6
WBB,09/08/2019 11:47 MDT,73.89,34.5,7.05,141.2
WBB,09/08/2019 11:48 MDT,73.8,34.21,5.46,124.2
WBB,09/08/2019 11:49 MDT,73.96,34.2,3.85,113.1
WBB,09/08/2019 11:50 MDT,74.28,34.78,5.37,96.8
WBB,09/08/2019 11:51 MDT,75,34.65,3.56,115.9
WBB,09/08/2019 11:52 MDT,75.76,33.19,2.71,112.5
WBB,09/08/2019 11:53 MDT,76.24,33.26,3.49,59.56
WBB,09/08/2019 11:54 MDT,77.05,32.47,4.81,117.2
WBB,09/08/2019 11:55 MDT,77.04,31.51,8.05,109.9
WBB,09/08/2019 11:56 MDT,76.44,31.53,9.13,116
WBB,09/08/2019 11:57 MDT,75.92,31.17,7.61,122.1
WBB,09/08/2019 11:58 MDT,74.89,32.44,4.81,113.2
WBB,09/08/2019 11:59 MDT,74.53,33.4,5.44,90.6
WBB,09/08/2019 12:00 MDT,74.77,32.52,5.82,88.3
WBB,09/08/2019 12:01 MDT,75.31,31.92,6.11,97.4
WBB,09/08/2019 12:02 MDT,76.15,31.38,6.11,98.5
WBB,09/08/2019 12:03 MDT,76.87,30.44,3.33,95.2
WBB,09/08/2019 12:04 MDT,77.27,29.62,3.36,209.2
WBB,09/08/2019 12:05 MDT,76.62,30.4,8.25,138.4
WBB,09/08/2019 12:06 MDT,75.99,30.99,3.76,128
WBB,09/08/2019 12:07 MDT,76.32,30.6,3.22,111.7
WBB,09/08/2019 12:08 MDT,76.46,29.98,3.49,113.8
WBB,09/08/2019 12:09 MDT,76.41,29.99,6.64,123.1
WBB,09/08/2019 12:10 MDT,76.1,29.87,5.75,117
WBB,09/08/2019 12:11 MDT,76.71,29.55,4.65,157.2
WBB,09/08/2019 12:12 MDT,77.13,30.77,5.3,171.9
WBB,09/08/2019 12:13 MDT,76.95,30.99,5.86,136.3
WBB,09/08/2019 12:14 MDT,76.93,30.14,5.61,107.5
WBB,09/08/2019 12:15 MDT,76.8,29.61,4.38,112
WBB,09/08/2019 12:16 MDT,76.77,30.01,5.91,118.1
WBB,09/08/2019 12:17 MDT,76.57,29.55,8.61,138
WBB,09/08/2019 12:18 MDT,76.03,30.64,8.08,169.4
WBB,09/08/2019 12:19 MDT,75.72,31.51,4.12,156.6
WBB,09/08/2019 12:20 MDT,75.83,31.69,4.45,149.3
WBB,09/08/2019 12:21 MDT,76.17,31.74,5.23,127.8
WBB,09/08/2019 12:22 MDT,76.55,31.35,8.16,127.9
WBB,09/08/2019 12:23 MDT,76.73,31.1,7,134.2
WBB,09/08/2019 12:24 MDT,76.37,31.28,7.54,136.9
WBB,09/08/2019 12:25 MDT,76.17,31.83,12.48,135.1
WBB,09/08/2019 12:26 MDT,76.01,31.66,7.78,159.1
WBB,09/08/2019 12:27 MDT,75.97,32.3,7.76,157
WBB,09/08/2019 12:28 MDT,76.08,32.6,7.65,155.2
WBB,09/08/2019 12:29 MDT,76.17,32.89,6.98,127.1
WBB,09/08/2019 12:30 MDT,76.33,32.89,3.06,133.2
WBB,09/08/2019 12:31 MDT,76.82,31.4,6.64,126.7
WBB,09/08/2019 12:32 MDT,76.59,31.77,6.49,121
WBB,09/08/2019 12:33 MDT,76.59,31.53,5.21,122
WBB,09/08/2019 12:34 MDT,76.62,31.14,8.55,133.4
WBB,09/08/2019 12:35 MDT,76.23,32.16,6.53,137.9
WBB,09/08/2019 12:36 MDT,76.17,32.83,7.9,143.6
WBB,09/08/2019 12:37 MDT,76.21,32.65,7.36,153.6
WBB,09/08/2019 12:38 MDT,76.17,32.19,7.94,148.7
WBB,09/08/2019 12:39 MDT,75.94,32.24,6.22,183.9
WBB,09/08/2019 12:40 MDT,76.17,32.41,3.58,163.7
WBB,09/08/2019 12:41 MDT,76.84,31.71,4.72,186.5
WBB,09/08/2019 12:42 MDT,77.68,30.89,4.83,201.8
WBB,09/08/2019 12:43 MDT,78.39,31.06,3.13,256.2
WBB,09/08/2019 12:44 MDT,78.55,30.1,5.73,225.8
WBB,09/08/2019 12:45 MDT,78.31,30.75,2.95,168.3
WBB,09/08/2019 12:46 MDT,78.91,30.23,3.69,227.6
WBB,09/08/2019 12:47 MDT,79.07,30.02,4.61,276.2
WBB,09/08/2019 12:48 MDT,79.23,29.76,3.33,269.7
WBB,09/08/2019 12:49 MDT,79.2,29.82,6.69,260.9
WBB,09/08/2019 12:50 MDT,78.96,30.17,4.74,258.9
WBB,09/08/2019 12:51 MDT,78.69,30.11,3.89,291.9
WBB,09/08/2019 12:52 MDT,78.28,30.31,2.39,291.2
WBB,09/08/2019 12:53 MDT,78.69,30.35,0.74,328.6
WBB,09/08/2019 12:54 MDT,79.39,29.67,2.53,318.1
WBB,09/08/2019 12:55 MDT,79.92,28.8,2.35,327.5
WBB,09/08/2019 12:56 MDT,80.02,29.36,6.08,277.5
WBB,09/08/2019 12:57 MDT,80.02,29.52,3,294
WBB,09/08/2019 12:58 MDT,79.97,29.52,3.87,295.7
WBB,09/08/2019 12:59 MDT,79.74,30.23,4.27,261.9
WBB,09/08/2019 13:00 MDT,79.59,30.38,6.46,255.2
WBB,09/08/2019 13:01 MDT,79.54,30.64,5.7,282
WBB,09/08/2019 13:02 MDT,79.21,30.71,6.51,256.8
WBB,09/08/2019 13:03 MDT,78.76,31.6,6.73,217.5
WBB,09/08/2019 13:04 MDT,78.71,31.75,3.02,242.3
WBB,09/08/2019 13:05 MDT,78.73,31.25,7.45,233.4
WBB,09/08/2019 13:06 MDT,77.79,32.04,8.84,235.7
WBB,09/08/2019 13:07 MDT,77.07,33.29,7.27,229
WBB,09/08/2019 13:08 MDT,76.64,36.37,9.22,273.2
WBB,09/08/2019 13:09 MDT,76.03,38.86,12.17,280.4
WBB,09/08/2019 13:10 MDT,75.34,40.5,11.77,274.3
WBB,09/08/2019 13:11 MDT,74.75,42.51,13.89,286.6
WBB,09/08/2019 13:12 MDT,74.08,44.81,14.27,283.6
WBB,09/08/2019 13:13 MDT,73.65,46.25,12.77,293.4
WBB,09/08/2019 13:14 MDT,73.18,47.38,14.99,296
WBB,09/08/2019 13:15 MDT,72.57,48.84,19.62,295.3
WBB,09/08/2019 13:16 MDT,71.85,50.84,21.63,300.4
WBB,09/08/2019 13:17 MDT,71.26,52.25,18.72,299
WBB,09/08/2019 13:18 MDT,71.06,52.72,16.28,300.9
WBB,09/08/2019 13:19 MDT,71.04,52.63,13.09,302
WBB,09/08/2019 13:20 MDT,71.29,52.21,13.85,303.2
WBB,09/08/2019 13:21 MDT,71.49,52.04,11.14,295.4
WBB,09/08/2019 13:22 MDT,71.69,51.81,10.8,299.7
WBB,09/08/2019 13:23 MDT,72.1,51.06,13.04,313.4
WBB,09/08/2019 13:24 MDT,72.27,50.65,14.54,307
WBB,09/08/2019 13:25 MDT,72.48,49.99,15.19,303.9
WBB,09/08/2019 13:26 MDT,72.43,50.4,14.07,302.8
WBB,09/08/2019 13:27 MDT,72.37,49.95,15.39,305.9
WBB,09/08/2019 13:28 MDT,72.12,50.45,12.73,301.8
WBB,09/08/2019 13:29 MDT,72.07,50.14,10.87,309.7
WBB,09/08/2019 13:30 MDT,72.36,49.57,13.44,298.3
WBB,09/08/2019 13:31 MDT,72.48,48.3,16.93,298.9
WBB,09/08/2019 13:32 MDT,72.36,48.63,13.29,284.8
WBB,09/08/2019 13:33 MDT,72.41,48.01,9.62,285.7
WBB,09/08/2019 13:34 MDT,72.48,47.89,8.99,284.3
WBB,09/08/2019 13:35 MDT,72.75,48.47,11.14,292.6
WBB,09/08/2019 13:36 MDT,73.02,48.56,12.93,289.4
WBB,09/08/2019 13:37 MDT,73.33,48.62,10.54,294
WBB,09/08/2019 13:38 MDT,73.49,48.61,13.09,301.2
WBB,09/08/2019 13:39 MDT,73.56,48.93,13.71,305.5
WBB,09/08/2019 13:40 MDT,73.63,48.18,17.2,315
WBB,09/08/2019 13:41 MDT,72.99,48.93,18.34,308.7
WBB,09/08/2019 13:42 MDT,72.72,49.92,11.52,314.3
WBB,09/08/2019 13:43 MDT,72.99,49.67,9.95,303.8
WBB,09/08/2019 13:44 MDT,73.13,48.87,14.14,293.2
WBB,09/08/2019 13:45 MDT,72.97,48.95,16.58,292.1
WBB,09/08/2019 13:46 MDT,72.55,49.33,21.14,299.5
WBB,09/08/2019 13:47 MDT,72.03,50.77,16.49,304.2
WBB,09/08/2019 13:48 MDT,71.92,51.4,11.88,296.1
WBB,09/08/2019 13:49 MDT,72.05,51.59,11.18,286.9
WBB,09/08/2019 13:50 MDT,71.91,51.83,16.82,295.2
WBB,09/08/2019 13:51 MDT,71.51,52.29,16.89,294.1
WBB,09/08/2019 13:52 MDT,71.28,52.74,13.85,309.8
WBB,09/08/2019 13:53 MDT,71.22,52.54,12.21,293.6
WBB,09/08/2019 13:54 MDT,71.53,51.63,15.79,298.1
WBB,09/08/2019 13:55 MDT,71.35,51.79,13.98,295.1
WBB,09/08/2019 13:56 MDT,71.1,51.31,21.97,302.2
WBB,09/08/2019 13:57 MDT,70.66,52.68,16.51,300.4
WBB,09/08/2019 13:58 MDT,70.47,52.75,15.59,297.6
WBB,09/08/2019 13:59 MDT,70.21,54.03,18.34,295.4
WBB,09/08/2019 14:00 MDT,69.94,54.29,20.47,304.5
WBB,09/08/2019 14:01 MDT,69.67,55.21,18.48,312.5
WBB,09/08/2019 14:02 MDT,69.48,56.26,17.4,316.9
WBB,09/08/2019 14:03 MDT,69.42,56.6,16.89,326.5
WBB,09/08/2019 14:04 MDT,69.42,56.75,14.12,325.8
WBB,09/08/2019 14:05 MDT,69.42,56.6,15.03,317.8
WBB,09/08/2019 14:06 MDT,69.28,56.29,17.4,318.4
WBB,09/08/2019 14:07 MDT,69.13,56.82,18.12,317.4
WBB,09/08/2019 14:08 MDT,69.08,56.53,19.26,315
WBB,09/08/2019 14:09 MDT,69.06,56.67,17.4,303.8
WBB,09/08/2019 14:10 MDT,69.08,57.19,18.39,295.8
WBB,09/08/2019 14:11 MDT,68.86,57.9,19.04,298.6
WBB,09/08/2019 14:12 MDT,68.5,58.87,19.28,305.8
WBB,09/08/2019 14:13 MDT,68.31,59.55,14.41,304.3
WBB,09/08/2019 14:14 MDT,68.22,58.68,16.49,289.1
WBB,09/08/2019 14:15 MDT,68.29,59.6,8.72,292
WBB,09/08/2019 14:16 MDT,68.34,59.3,9.64,276.9
WBB,09/08/2019 14:17 MDT,68.43,58.96,9.48,259.9
WBB,09/08/2019 14:18 MDT,68.54,59.33,7.81,256.4
WBB,09/08/2019 14:19 MDT,68.68,57.69,9.62,284.7
WBB,09/08/2019 14:20 MDT,68.74,58.54,11.63,295.3
WBB,09/08/2019 14:21 MDT,68.67,57.94,15.5,300.6
WBB,09/08/2019 14:22 MDT,68.56,57.88,17.96,304.4
WBB,09/08/2019 14:23 MDT,68.41,58.55,15.61,313.1
WBB,09/08/2019 14:24 MDT,68.29,59.74,8.03,314.2
WBB,09/08/2019 14:25 MDT,68.11,59.39,10.22,327.8
WBB,09/08/2019 14:26 MDT,68.07,61.18,5.17,324.8
WBB,09/08/2019 14:27 MDT,68.04,60.68,4.92,332.8
WBB,09/08/2019 14:28 MDT,68.02,60.53,4.99,336.4
WBB,09/08/2019 14:29 MDT,68.09,58.98,7.76,301.6
WBB,09/08/2019 14:30 MDT,68.05,58.82,9.04,308.2
WBB,09/08/2019 14:31 MDT,68.11,58.67,4.34,274.9
WBB,09/08/2019 14:32 MDT,68.27,58.32,5.19,248.8
WBB,09/08/2019 14:33 MDT,68.38,57.58,9.44,225.7
WBB,09/08/2019 14:34 MDT,68.43,56.92,8.5,239.2
WBB,09/08/2019 14:35 MDT,68.43,57.1,7.92,236.7
WBB,09/08/2019 14:36 MDT,68.56,57.96,2.51,203.8
WBB,09/08/2019 14:37 MDT,69.17,57.33,2.75,269.7
WBB,09/08/2019 14:38 MDT,69.66,56.29,3.76,287.3
WBB,09/08/2019 14:39 MDT,70.27,56.9,2.1,268.1
WBB,09/08/2019 14:40 MDT,70.77,55.51,5.03,254.3
WBB,09/08/2019 14:41 MDT,71.15,54.03,1.77,204.5
WBB,09/08/2019 14:42 MDT,71.89,54.02,1.68,231.8
WBB,09/08/2019 14:43 MDT,72.77,51.16,1.61,272.2
WBB,09/08/2019 14:44 MDT,73.56,48.49,0.56,257.6
WBB,09/08/2019 14:45 MDT,74.53,48.77,0.74,278
WBB,09/08/2019 14:46 MDT,74.93,47.6,4.81,269.7
WBB,09/08/2019 14:47 MDT,74.91,45.89,3.76,278.9
WBB,09/08/2019 14:48 MDT,74.48,45.78,7.31,269.5
WBB,09/08/2019 14:49 MDT,74.07,47.25,6.13,267.7
WBB,09/08/2019 14:50 MDT,73.96,46.6,8.52,264.5
WBB,09/08/2019 14:51 MDT,73.58,46.3,6.13,269.6
WBB,09/08/2019 14:52 MDT,73.58,46.96,7.23,265.9
WBB,09/08/2019 14:53 MDT,73.6,45.73,6.35,272.8
WBB,09/08/2019 14:54 MDT,73.6,45.34,4.47,288.1
WBB,09/08/2019 14:55 MDT,73.31,47.05,8.46,302.5
WBB,09/08/2019 14:56 MDT,72.68,48.65,10.89,321.6
WBB,09/08/2019 14:57 MDT,72.28,49.05,11.25,319.6
WBB,09/08/2019 14:58 MDT,71.82,50.95,8.68,307.7
WBB,09/08/2019 14:59 MDT,71.8,52,8.57,308.2
WBB,09/08/2019 15:00 MDT,71.76,52.28,14.18,320.9
WBB,09/08/2019 15:01 MDT,70.95,53.59,16.89,316.3
WBB,09/08/2019 15:02 MDT,70.23,55.65,13.96,318.2
WBB,09/08/2019 15:03 MDT,70.03,55.21,14.43,328.1
WBB,09/08/2019 15:04 MDT,70.12,56.01,12.64,331
WBB,09/08/2019 15:05 MDT,70.27,55.34,18.81,332.6
WBB,09/08/2019 15:06 MDT,70.23,56.02,14.12,323.7
WBB,09/08/2019 15:07 MDT,70.45,55.53,13.4,324.4
WBB,09/08/2019 15:08 MDT,70.34,55.34,11.74,356.6
WBB,09/08/2019 15:09 MDT,70.21,56.07,10.49,331
WBB,09/08/2019 15:10 MDT,70.3,56.18,11.88,327.1
WBB,09/08/2019 15:11 MDT,70.18,56,11.23,337.7
WBB,09/08/2019 15:12 MDT,70,56.18,11.43,324.6
WBB,09/08/2019 15:13 MDT,69.76,56.93,8.01,326.8
WBB,09/08/2019 15:14 MDT,69.67,57.18,8.84,309.4
WBB,09/08/2019 15:15 MDT,69.69,56.58,8.88,309.3
WBB,09/08/2019 15:16 MDT,69.57,55.08,8.23,284.9
WBB,09/08/2019 15:17 MDT,69.4,55.7,9.98,309.2
WBB,09/08/2019 15:18 MDT,69.31,55.82,14.07,312.3
WBB,09/08/2019 15:19 MDT,68.94,55.32,16.98,327.3
WBB,09/08/2019 15:20 MDT,68.74,56.22,13.67,320.8
WBB,09/08/2019 15:21 MDT,68.65,55.44,13.89,331.8
WBB,09/08/2019 15:22 MDT,68.7,55.9,10.63,323
WBB,09/08/2019 15:23 MDT,68.76,55.49,10.09,314.5
WBB,09/08/2019 15:24 MDT,68.81,53.76,11.9,303.8
WBB,09/08/2019 15:25 MDT,68.74,52,12.53,303.2
WBB,09/08/2019 15:26 MDT,68.65,49.56,18.68,303.7
WBB,09/08/2019 15:27 MDT,68.36,48.17,19.46,311.2
WBB,09/08/2019 15:28 MDT,68.16,47.79,19.17,306.6
WBB,09/08/2019 15:29 MDT,68.04,47.6,22.46,308.6
WBB,09/08/2019 15:30 MDT,67.87,48.8,16.96,317.5
WBB,09/08/2019 15:31 MDT,67.86,49.4,19.33,301.7
WBB,09/08/2019 15:32 MDT,67.75,49.63,17.09,306.1
WBB,09/08/2019 15:33 MDT,67.64,49.89,16.49,313.8
WBB,09/08/2019 15:34 MDT,67.59,50.58,12.91,310.6
WBB,09/08/2019 15:35 MDT,67.59,50.59,11.52,311.1
WBB,09/08/2019 15:36 MDT,67.6,50.42,11.41,303.4
WBB,09/08/2019 15:37 MDT,67.55,49.16,17.31,300.5
WBB,09/08/2019 15:38 MDT,67.37,49.13,18.57,309.4
WBB,09/08/2019 15:39 MDT,67.24,49,20.62,304.4
WBB,09/08/2019 15:40 MDT,67.1,47.76,25.68,306.3
WBB,09/08/2019 15:41 MDT,66.96,48.56,23.11,309.1
WBB,09/08/2019 15:42 MDT,66.74,49.33,28.68,311.2
WBB,09/08/2019 15:43 MDT,66.54,49.64,25.57,315.7
WBB,09/08/2019 15:44 MDT,66.4,49.98,24.47,315.5
WBB,09/08/2019 15:45 MDT,66.31,50.48,20.22,316.4
WBB,09/08/2019 15:46 MDT,66.22,51.1,20.15,316
WBB,09/08/2019 15:47 MDT,66.11,51.85,23.33,312.4
WBB,09/08/2019 15:48 MDT,65.97,52.92,20.96,306.4
WBB,09/08/2019 15:49 MDT,65.84,53.87,16.75,308.5
WBB,09/08/2019 15:50 MDT,65.71,54.26,17.87,315
WBB,09/08/2019 15:51 MDT,65.62,54.67,19.04,310.1
WBB,09/08/2019 15:52 MDT,65.52,55.7,21.9,302.2
WBB,09/08/2019 15:53 MDT,65.14,58.82,22.15,302
WBB,09/08/2019 15:54 MDT,64.29,63.21,23.24,294.7
WBB,09/08/2019 15:55 MDT,63.45,66.64,21.88,294.8
WBB,09/08/2019 15:56 MDT,62.64,70.5,20.27,297.3
WBB,09/08/2019 15:57 MDT,61.99,73.04,23.11,301.2
WBB,09/08/2019 15:58 MDT,61.47,73.29,24.47,316.9
WBB,09/08/2019 15:59 MDT,60.89,74.8,24.38,321.4
WBB,09/08/2019 16:00 MDT,60.67,74.68,23.85,319.1
WBB,09/08/2019 16:01 MDT,60.48,76.18,19.3,318.7
WBB,09/08/2019 16:02 MDT,60.3,76.07,18.28,332.9
WBB,09/08/2019 16:03 MDT,60.15,75.62,18.43,335.1
WBB,09/08/2019 16:04 MDT,59.99,75.9,16.44,342.7
WBB,09/08/2019 16:05 MDT,59.9,74.64,16.08,350.7
WBB,09/08/2019 16:06 MDT,59.9,74.96,18.07,354.8
WBB,09/08/2019 16:07 MDT,59.95,74.66,18.1,3.49
WBB,09/08/2019 16:08 MDT,60.03,75.16,17.34,6.93
WBB,09/08/2019 16:09 MDT,60.13,75.65,17.27,16.13
WBB,09/08/2019 16:10 MDT,60.3,74.01,21.03,16.02
WBB,09/08/2019 16:11 MDT,60.57,72.47,15.17,23.87
WBB,09/08/2019 16:12 MDT,60.67,73.01,13.94,33.07
WBB,09/08/2019 16:13 MDT,60.85,71.02,16.69,25.48
WBB,09/08/2019 16:14 MDT,61.09,69.87,17.54,23.19
WBB,09/08/2019 16:15 MDT,61.21,67.29,20.42,33.36
WBB,09/08/2019 16:16 MDT,61.48,66.03,17.56,28.59
WBB,09/08/2019 16:17 MDT,61.68,65.52,16.11,35.73
WBB,09/08/2019 16:18 MDT,61.93,65.24,18.5,33.39
WBB,09/08/2019 16:19 MDT,62.2,66.01,17.54,41.67
WBB,09/08/2019 16:20 MDT,62.46,65.12,14.97,39.2
WBB,09/08/2019 16:21 MDT,62.62,64.71,17.38,30.9
WBB,09/08/2019 16:22 MDT,62.6,62.75,19.17,25.89
WBB,09/08/2019 16:23 MDT,62.82,63.62,13.78,32.03
WBB,09/08/2019 16:24 MDT,63.12,63.08,11.14,34.79
WBB,09/08/2019 16:25 MDT,63.48,62.09,15.39,9.02
WBB,09/08/2019 16:26 MDT,63.68,61.84,12.24,20.09
WBB,09/08/2019 16:27 MDT,63.77,61.73,15.79,13.19
WBB,09/08/2019 16:28 MDT,63.97,61.2,13.04,16.16
WBB,09/08/2019 16:29 MDT,64.18,61.68,10.33,9.61
WBB,09/08/2019 16:30 MDT,64.4,57.84,15.12,4.78
WBB,09/08/2019 16:31 MDT,64.56,60.34,9.19,20.98
WBB,09/08/2019 16:32 MDT,64.94,58.43,9.28,9.88
WBB,09/08/2019 16:33 MDT,65.35,55.55,6.55,11.64
WBB,09/08/2019 16:34 MDT,65.82,54.77,4.88,11.26
WBB,09/08/2019 16:35 MDT,66.06,54.1,3.74,19.99
WBB,09/08/2019 16:36 MDT,66.38,54.61,5.66,16.81
WBB,09/08/2019 16:37 MDT,66.67,52.28,7.07,28.05
WBB,09/08/2019 16:38 MDT,66.94,48.59,8.68,355.5
WBB,09/08/2019 16:39 MDT,67.06,46.7,6.15,354.8
WBB,09/08/2019 16:40 MDT,67.37,46.57,4.29,15.46
WBB,09/08/2019 16:41 MDT,67.64,47.59,3.67,36.23
WBB,09/08/2019 16:42 MDT,67.69,44.81,4.63,37.7
WBB,09/08/2019 16:43 MDT,67.53,46.09,2.59,26.39
WBB,09/08/2019 16:44 MDT,67.46,44.8,2.37,18.12
WBB,09/08/2019 16:45 MDT,67.53,46.32,1.16,7.25
WBB,09/08/2019 16:46 MDT,67.71,45.65,1.16,5.3
WBB,09/08/2019 16:47 MDT,67.71,45.74,3.31,4.31
WBB,09/08/2019 16:48 MDT,67.77,46.28,1.99,10.81
WBB,09/08/2019 16:49 MDT,67.93,46.27,0.11,4.54
